老高与小茉_热门影片,#genre#
大叔偷拿了一枚骷髅金币，竟然受到诅咒，可以永生不死！,https://www.youtube.com/watch?v=NjsEp4huV8g
女孩召来三个神秘雪人，每一个都战斗力爆表，轻松解决持枪士兵！,https://www.youtube.com/watch?v=N7DTQUDO2-g
欧洲小国男人稀缺，80岁老头被当成宝，还要继续传宗接代！,https://www.youtube.com/watch?v=ODKFU6l5Ytg
吸血鬼祖先苏醒，找到绝密监狱，放出了史上第一个狼人！,https://www.youtube.com/watch?v=pRXtmQSQFwA
超强酸雨来袭，钢铁瞬间被腐蚀，人一接触就会血肉模糊！,https://www.youtube.com/watch?v=Upb2E7zFd3M
小镇上惊现无头骑士，他刀枪不入，只为找回自己的头颅！,https://www.youtube.com/watch?v=Pp3hqa8u3jk
男子拥有超强第六感，只是触碰了一下对方，就发现他是一个变态杀手！,https://www.youtube.com/watch?v=eYys0wSmcZM
豆瓣9.3分，1946年上映的高分治愈神作，可惜看过的人太少了！,https://www.youtube.com/watch?v=YtExNSHF7kI
女死神也有慈悲之心，为救人类，竟然牺牲了自己！,https://www.youtube.com/watch?v=Ep0UaeJFL34
海底生物发生变异，变成了机械怪物，鲨鱼的眼睛比车灯都亮！,https://www.youtube.com/watch?v=_Ly9Q8tXDgw
大爷为了与美女约会，用别针别起了皱纹，一下子年轻了30岁！,https://www.youtube.com/watch?v=USoe2_qaIhM
未来世界大饥荒，屠夫却经常有肉卖，真相非常残酷！,https://www.youtube.com/watch?v=lcTQYNJ7Ecg
2035年巴黎成为贫民窟，人们为了生存，只能出卖自己的身体！,https://www.youtube.com/watch?v=PniOl8s4rDU
童话公主从下水道，穿越到现实世界，不嫁王子只想当后妈！,https://www.youtube.com/watch?v=rRBdk0W3dFM
送奶工给小镇送了30年牛奶，直到一次意外，他毒死了全镇居民！,https://www.youtube.com/watch?v=NWC-pECOIbk
丧尸学会设陷阱，幸存者小队全军覆没，最后只剩一个女孩！,https://www.youtube.com/watch?v=nP2Z4MxjIpk
太空牛仔带你流浪宇宙，速看高分科幻美剧《萤火虫》,https://www.youtube.com/watch?v=Bd9nm-MjjAI
小伙为了寻宝，闯入了地下生化基地，遇到了变异的不死军团！,https://www.youtube.com/watch?v=N-tknvyDmWA
警察和罪犯互换脸皮后变成对方，结果妻子都分辨不出真伪！速看科幻电影《变脸》,https://www.youtube.com/watch?v=ZOiJp51O-RQ
女子只有一天记忆，罪犯便冒充成她的丈夫，与她同居！,https://www.youtube.com/watch?v=_HzLIBdtwKU
女孩经常浪费水，竟然引来水神的愤怒，遭到了恐怖的惩罚！,https://www.youtube.com/watch?v=Nf3gMOPpUhA
老人一触碰别人身体，就能瞬间看到，对方的过去与未来！,https://www.youtube.com/watch?v=YCaTurKxemw
丧尸病毒爆发，小伙被困电梯，却因这个安全堡垒最终活命！,https://www.youtube.com/watch?v=roNs2Y8EcnE
人类发现神奇光圈，能让飞船超光速航行，人类花了200年才学会使用！,https://www.youtube.com/watch?v=Jmv89b0dxk0
小伙被意外冷冻，醒来已是200年后，水果蔬菜比人类都大！,https://www.youtube.com/watch?v=2W41zUgMYis
小伙被人绑架，偷偷将意识上传机械躯体，瞬间打爆所有杀手！,https://www.youtube.com/watch?v=UCBB4HMnUeQ
机器人爱上女主人，花100年变成男人，终于抱得美人归！速看科幻电影《机器管家》,https://www.youtube.com/watch?v=E8AM0pGyrCQ
地下800米暗藏外星人博物馆，里面还有恐怖杀人机器！速看科幻英剧《神秘博士S01 06》,https://www.youtube.com/watch?v=FCNYjsaHn_E
机甲VS异星虫族！农夫驾驶机甲大战虫族，结局出人意料！,https://www.youtube.com/watch?v=rkvdMnaCwuA
游戏中的BOSS有了自主意识，竟来到现实世界，找玩家复仇！,https://www.youtube.com/watch?v=UiJwqBOZNCo
女孩拥有死神之眼，却被男友利用，开始了疯狂杀戮！,https://www.youtube.com/watch?v=d9o_CkJ13VY
小伙背着四个鬼生活，被他们轮流附身，却因此找到了女朋友！,https://www.youtube.com/watch?v=KW7Ds1_JRNo
男子长期酗酒，竟变成恐怖怪物，6天内就能吃光人类！,https://www.youtube.com/watch?v=DOJt3esylU8
女孩拥有外星人基因，几天就可以长大，还能瞬间愈合所有伤口！,https://www.youtube.com/watch?v=l5zSjrvoqhk
城市上空出现一座金字塔，神灵从中飞出，只为生下自己的孩子！,https://www.youtube.com/watch?v=RfE9_oCf6lc
美女下了一款死亡APP，测出只剩3天寿命，被恶魔疯狂追杀！,https://www.youtube.com/watch?v=DviRDD4VsvM
高中生偷了一瓶核燃料，造出小型原子弹，差点炸毁整个城市！,https://www.youtube.com/watch?v=mJkTuuTCuUo
人工降雨引发超级寒流，生成巨型龙卷风，人类一秒变成冰雕！,https://www.youtube.com/watch?v=6jgedNatnJM
地球上最后一个男人，被机器人圈养在博物馆，还有美女陪伴！,https://www.youtube.com/watch?v=AAewtvQFe10
囚犯被酸液腐蚀，竟变成了恐怖的雪人，于是他流进了浴缸！,https://www.youtube.com/watch?v=Q5KZD6pjuC8
丧尸病毒爆发，人类只能躲入末日堡垒，可丧尸却慢慢有了智慧！,https://www.youtube.com/watch?v=2I1P0NX56hA
小伙天赋异禀，电击后会变大100倍，必须提前准备好巨型内裤！,https://www.youtube.com/watch?v=AQgx4bvp27Y
2男2女前往恐怖人鱼岛，结果男的被杀害，女的被圈养！,https://www.youtube.com/watch?v=Qu4zNVV9qsA

王一点_热门,#genre#
小女孩翻山越岭卖橙子，只为赚钱给外婆看病，真的很让人辛酸,https://www.youtube.com/watch?v=aS5EN20g6zM
7兄妹卖橙子照顾母亲，帮妈妈扛起重担，听完后差点泪奔,https://www.youtube.com/watch?v=8RXVyQkIDsQ
彝族单身美女，魅力满满；两次相见，土鸡乳猪招待，热情不减,https://www.youtube.com/watch?v=_GsCyFiCWlk
漂亮的藏民阿妹，相亲被嫌弃家里牛少，你看我怎麽样呢？,https://www.youtube.com/watch?v=bfztnhj4rnA
偶遇骑马的藏族女侠，性情直爽落落大方，带我体验藏族生活,https://www.youtube.com/watch?v=HiZ8lfRQV-Y
数月未见的果果，清晰记得我的喜好，乳猪招待，情意浓浓,https://www.youtube.com/watch?v=SVcgXTmrQ7Q
少数民族大龄未婚女教师，为什麽嫁不出去呢？没想到她会这样说,https://www.youtube.com/watch?v=G8nK2fXNUgU
奶奶脚肿在家，流浪的弟弟妹妹卖苹果赚钱给奶奶治病，懂事的让人很心疼,https://www.youtube.com/watch?v=yyZUZWUE6us
偶遇藏族妹妹雪山下泡温泉，带我到家中留宿， 还为我打泡脚水，这麽好的姑娘哪里找？,https://www.youtube.com/watch?v=lQEwrgfoCCY
偶遇刚失恋小姐姐让我做上门女婿，家里有花椒和果园，我能同意吗？,https://www.youtube.com/watch?v=NWMglG2YAdM
22岁的大龄剩女，第一次见面就帮我洗裤子，纯洁善良，希望她一生幸福安康,https://www.youtube.com/watch?v=ZQUJj0-6SYI
姐弟俩背着大筐卖苹果，满头大汗只为给奶奶攒药费！好心资助助力她们成龙成凤,https://www.youtube.com/watch?v=7CMyUuqz5gk
拦车的酒窝妹妹，笑容温婉，陪我看日出，是藏族最美的风景！,https://www.youtube.com/watch?v=ZowqPOUt-Qs
第一次和藏族阿妹相亲，她想要丑一点的上门女婿，这是什麽要求？,https://www.youtube.com/watch?v=wlQZTNV-czo
偶遇摘菌子美女，假装来相亲，没想到一家人真的把我当女婿，还吃到了火锅！,https://www.youtube.com/watch?v=-BbL347CkkA
遇离婚宝妈路边意外翻车，帮忙抬车，却反帮倒忙,https://www.youtube.com/watch?v=55MDoD-icfU
遇到康巴藏区的牧民姑娘，被她身上的淳朴、善良乐观深深感动,https://www.youtube.com/watch?v=ilvtyKEt2NI
深夜偶遇小妹妹路边卖石榴，不卖完不回家，只为给父母减轻负担！太孝顺了！,https://www.youtube.com/watch?v=_UTrTLfJqYA
藏族励志姐妹花，不怕吃苦，雪山艰难挖虫草，真的很让人敬佩 ！,https://www.youtube.com/watch?v=fPhpEjJqknk
遇骑白犛牛的藏族阿妹，温柔孝顺，最后阿姨还激动的说让我做“女婿”,https://www.youtube.com/watch?v=oGEdJPd2WJY
王一点帮美女背水，两隻土鸡款待，全家都在撮合我们，这也太棒了吧！,https://www.youtube.com/watch?v=cthspfadrGE
受到背柴美女杀鸡款待，家穷辍学打工补贴家用，太过意不去了！,https://www.youtube.com/watch?v=VsJKZp0jrVw
19岁美女创业养鸡成女老闆，竟因家里让相亲，太励誌了！,https://www.youtube.com/watch?v=-Sjcoi6SWRQ
藏族妹妹带我去买马，体贴周到，下厨做麻花的时候好美~,https://www.youtube.com/watch?v=47bQsw55g0Q
白马藏族的漂亮姑娘，刚分手请我上门喝酒，送她玫瑰花意外惊喜！,https://www.youtube.com/watch?v=evdAo4VeF_0
父亲去世，母亲卧病在床，12岁小姑娘她用稚嫩的肩膀扛起家庭重担,https://www.youtube.com/watch?v=HB8NKsa9Ybs
山区偶遇美女，被妈妈逼回农村相亲，不看条件只看人，这样不物质的女孩不多了！,https://www.youtube.com/watch?v=a79-FUDXFbI
山里面找水喝，偶遇漂亮的邻家少女，她想嫁给什麽样的人呢？,https://www.youtube.com/watch?v=TKlexMU1tNc
雪山上挖虫草的漂亮妹妹，把表姐当做再生父母，相依为命，真的让人很感动！,https://www.youtube.com/watch?v=VQ1mgHnbrx4
七十岁奶奶带着懂事的孙子路边卖苹果，希望一切都会好起来,https://www.youtube.com/watch?v=AJBcfmm5m5c
农村姐弟徒步卖水果艰苦求生，为圆奶奶一个吃肉梦，只愿老人身体健康,https://www.youtube.com/watch?v=cwLbzg3FoJ4
害羞的二妹，花2小时为我做豆花，温情满满，眼含泪意,https://www.youtube.com/watch?v=dK7Z6Lq1OIY
给姐弟俩送床，脸上洋溢着满面笑容，最后叫我那一声爸爸，真的破防了，眼泪再也控制不住了,https://www.youtube.com/watch?v=8LXAEyaIUY0
答应送二妹家的小猪崽，说到做到,https://www.youtube.com/watch?v=WOqK3praCek
自驾游偶遇美女招上门女婿，家有一妹条件好，若是有缘你就来！,https://www.youtube.com/watch?v=NY1M8fSwCCQ
草原上偶遇放犛牛的阿妹，带我骑马挤奶看流星，给300头牛招上门女婿，太心动了！,https://www.youtube.com/watch?v=aQFfbmlBx8M
藏族姐姐牺牲自己，从小带大妹妹，而妹妹又为了姐姐放弃自己的梦想，还一直藏着一个秘密,https://www.youtube.com/watch?v=_nu6iwCIURo
问路农家小妹妹，却被带到家里假装男朋友，一家人把我当女婿，太尴尬了！,https://www.youtube.com/watch?v=UOLBHuvvSjY
美女杀鸡款待王一点，家中独女全家宠，相亲结婚却被婆家嫌，令人唏嘘！,https://www.youtube.com/watch?v=65Klin2QtME
凉山孤儿姐妹花，与爷爷奶奶相依为命，不受嗟来之食！,https://www.youtube.com/watch?v=rO6u4SIRKbg
大草原遇小热巴-辍学回家放牛的藏族妹妹，热情宰羊待客，太漂亮了！,https://www.youtube.com/watch?v=TmJlHvTjnsI
父亲常年在外打工，妈妈在山上乾活，稚嫩的肩膀扛起重任，太心疼了,https://www.youtube.com/watch?v=XV4KN2ptK8w
路边偶遇卖苹果的妹妹，自己背苹果卖只为给父母减轻负担，没有手机啥会儿卖完啥会儿走！,https://www.youtube.com/watch?v=bReEf3AxTFA
山区美女和王一点比赛钓鱼，和老公一见锺情，认识三天就闪婚，太牛了！,https://www.youtube.com/watch?v=rFzt3zcWtZg
山中偶遇美女酷似迪丽热巴，热情好客一起约饭，太开心了！,https://www.youtube.com/watch?v=i0Bqmpb6tEA
自驾游遇到单身的藏族阿妹，热情大方，感受藏族生活的精彩！,https://www.youtube.com/watch?v=057XxeyeUrU
拾金不昧！ 9岁女孩捡钱包，深夜街边等失主，错过末班车,https://www.youtube.com/watch?v=cteQu0boNc4
王一点帮美女摘梨获得热情款待，东莞电子厂厂花回家相亲，竟看上了我！,https://www.youtube.com/watch?v=mPvjqzUoOrM
自驾游偶遇村子里唯一的女大学生，父亲患病去世，母亲拉扯兄妹五人长大，太不容易了！,https://www.youtube.com/watch?v=T3TYTd7rhLU
半路遇到小女孩借手机打电话，拾金不昧、孝顺懂事的优良品德，值得我们大家学习,https://www.youtube.com/watch?v=VyuxK9-npI4
偶遇漂亮的羌族妹妹-小薇，淳朴善良能歌善舞，谈起择偶标准，不看钱只要孝顺！,https://www.youtube.com/watch?v=kDcjl_T2GRU
80岁老人心酸卖橙子，小伙全力帮忙，结局感人至深！,https://www.youtube.com/watch?v=1R1dH4nw5Zs
自驾游偶遇彝族美女订婚，订婚秒变泼水节，载歌载舞，太热闹了！,https://www.youtube.com/watch?v=pX_vpKeSFdI
初中数学实习美女老师搭车，讲述她坎坷求学之路，太心酸了,https://www.youtube.com/watch?v=fzBvx-egRQI
自驾游偶遇美女富婆在线徵婚，不愿将就，寻求灵魂共鸣，三观契合的有缘人！,https://www.youtube.com/watch?v=SF7h6lXYiuk
山区蒙古族的女孩热情好客，面对陌生人蹭饭，立马拿出好东西来招待，太热情了！,https://www.youtube.com/watch?v=kva9vAn8mfw
还记得养鸡的燕子吗？如今一人独自撑起一家饭店，还能背起80斤的重物，太牛了！,https://www.youtube.com/watch?v=o72uaTqSLfg
从小父母去世，姐姐扮演着妈妈抚养着弟弟妹妹长大成人，无家可归太虐心！,https://www.youtube.com/watch?v=e0KGjX6E5gw
偶遇高中生烈日下卖苹果，为帮父母减轻负担，从小精通农活，太牛了！,https://www.youtube.com/watch?v=eNu3s1xgE_c
四川大凉山偶遇小姐姐，杀三隻土鸡热情款待，孩子穿的衣服竟然只卖3块钱！,https://www.youtube.com/watch?v=U1DXTKUGS4s
蹭饭恰逢美女家请客，父母日夜劳动住上别墅，让我留下当上门女婿，怎麽办！,https://www.youtube.com/watch?v=sr2kiWAvWio
偶遇小姐姐在路边方便方便，好尴尬,https://www.youtube.com/watch?v=5K3qpMTBfao
自驾游偶遇美女搭车，杀鸡做腊肉热情款待，从小和爷爷奶奶相依为命，如今却。 。 。,https://www.youtube.com/watch?v=64SAH0IuGcY
农村姑娘在家卖包菜，高温40度不说累，辛苦又感动,https://www.youtube.com/watch?v=WmOvvuh-cyQ
自驾游偶遇善良一家人，收养流浪汉20年，热情好客，太好了吧！,https://www.youtube.com/watch?v=7ajYtKF0TmA
一隻手抱起了娃娃，另一隻手扛起了生活，妈妈的心酸与无奈,https://www.youtube.com/watch?v=ShIcTWLzyiY
王一点自驾游受到美女的热情款待，一放假就回来帮家里干农活，太懂事了吧！,https://www.youtube.com/watch?v=_ejZOHU3WG8
自驾游偶遇人美心善小姐姐，主动清理路障，奈何一直相亲没有合适对象，太遗憾了！,https://www.youtube.com/watch?v=DYqjp9tFvLI
自驾游偶遇放羊小姐姐，兄弟姐妹6人，回家只为相亲，还让我做上门女婿,https://www.youtube.com/watch?v=nL_n6smTbcw
偶遇高考美女喊山释放压力，你若金榜题名，家里杀牛庆祝,https://www.youtube.com/watch?v=_d6jocvkRg0
凉山小姐姐好酒好肉招待，家有5朵金花，一人养活全家，太牛了,https://www.youtube.com/watch?v=KfqCWC28nBM
美女邀约上山看晚霞还请吃饭？因为创业压力大，竟然喜欢成熟大叔！,https://www.youtube.com/watch?v=fTGDYr6eeSo
自驾游偶遇美女酷似吉克隽逸，请吃饭还要嫁给我，这能同意吗？,https://www.youtube.com/watch?v=qEM-8JszBCA
帮粉丝寻找失散20多年的爷爷，早已物是人非，女儿竟是超级大学霸！,https://www.youtube.com/watch?v=f78FuS_Cz4I
